Id,FileName,FileType,FileSize,ImgDescription,ImgTitle,Display,Portion,ImgWidth,ImgHeight,ImgHorizontalResolution,ImgVerticalResolution,ImgBitDepth,LastEditDate,ImageType
EB643220-E5E4-462A-9C97-A9A423EBFAF9,101409113.png,Png,27582,"Cucumber, raw","Cucumber, raw, 5 pieces",Aerial,5 pieces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:55,Food
F1060580-2924-49EB-A540-3B0E46087C72,101409114.png,Png,26974,"Cucumber, raw","Cucumber, raw, 4 pieces",Aerial,4 pieces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:55,Food
A69EAA01-AC31-4E34-B679-F301CA35E521,101409115.png,Png,26761,"Cucumber, raw","Cucumber, raw, 3 pieces",Aerial,3 pieces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:55,Food
D6A653E9-E4A1-4726-88B4-8B081D4CA602,101409116.png,Png,25984,"Cucumber, raw","Cucumber, raw, 2 pieces",Aerial,2 pieces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:55,Food
30CC4D97-DB1B-45E2-B5C0-060A1ED83D78,101409117.png,Png,25263,"Cucumber, raw","Cucumber, raw, 1 piece",Aerial,1 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:55,Food
BAD59694-D827-4F16-960E-FE1A0117B3CA,082102105.png,Png,81533,Egg and ham on biscuit,"Egg and ham on biscuit, 1 sandwich",Aerial,1 sandwich,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:54,Food
B13F9F94-8365-4031-BD12-CB7635B82FFA,082102125.png,Png,75065,Egg and ham on biscuit,"Egg and ham on biscuit, 1/2 sandwich",Aerial,1/2 sandwich,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:55,Food
5F778162-54E8-439E-BC9B-21C4F50A1809,101002101.png,Png,16968,"Fish stick, patty, or fillet, NS as to type, cooked, NS as to cooking method","Fish stick, 1 stick",Aerial,1 stick,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:53,Food
8C32626A-8846-498C-B415-DF92CDBCC79A,101002102.png,Png,57598,"Fish stick, patty, or fillet, NS as to type, cooked, NS as to cooking method","Fish patty, 1 patty",Aerial,1 patty,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 17:22,Food
1801EF08-0AA3-496F-9668-5C1EC25A6FE2,101002103.png,Png,54799,"Fish stick, patty, or fillet, NS as to type, cooked, NS as to cooking method","Fish patty, 1/2 patty",Aerial,1/2 patty,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 17:22,Food
98EF43B9-D0AC-4045-B6C2-6A662CD8A1E0,012408131.png,Png,19887,"Fudge, peanut butter","Fudge (peanut butter), large, 1 piece",Aerial,1 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:22,Food
7AE51A08-5355-404B-9BD9-B91552F439B3,012408132.png,Png,19069,"Fudge, peanut butter","Fudge (peanut butter), medium, 1 piece",Aerial,1 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:22,Food
4F331DFA-AE20-4ABF-B6C4-3DC8221A15A9,012408133.png,Png,19190,"Fudge, peanut butter","Fudge (peanut butter), small, 1 piece",Aerial,1 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:22,Food
81B171ED-FEA9-4A8F-BF2F-83BE1ABC1455,060608115.png,Png,37537,"Granola bar, oats, sugar, raisins, coconut","Granola bar (no filling, coating), 1 bar",Aerial,1 bar,307 pixels,206 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:04,Food
1E51AADF-4D1A-46A4-A706-877D8F1FC853,061008101.png,Png,28057,"Granola bar, oats, sugar, raisins, coconut","Granola bar (no filling, coating), 1 bar",Aerial,1 bar,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:58,Food
0CC35258-3E8D-471E-B0D6-99CB91E87D4C,061008102.png,Png,28166,"Granola bar, oats, sugar, raisins, coconut","Granola bar (no filling, coating), 3/4 bar",Aerial,3/4 bar,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:58,Food
BA1FED47-D8AE-4409-B44B-20DD4344D098,061008103.png,Png,27698,"Granola bar, oats, sugar, raisins, coconut","Granola bar (no filling, coating), 1/2 bar",Aerial,1/2 bar,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:58,Food
3C8470EA-3FF6-4E30-A129-810B5330218D,061008104.png,Png,26230,"Granola bar, oats, sugar, raisins, coconut","Granola bar (no filling, coating), 1/4 bar",Aerial,1/4 bar,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:58,Food
366B1725-1DA2-4125-A770-446388CA872A,012412101.png,Png,22175,"Ice cream cone, no topping, flavors other than chocolate","Ice cream cone (not chocolate), 1 single scoop",Aerial,1 single scoop,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:22,Food
B4570624-A522-4F35-9586-B99B1B5E2173,012412102.png,Png,25779,"Ice cream cone, no topping, flavors other than chocolate","Ice cream cone (not chocolate), 1 double scoop",Aerial,1 double scoop,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:22,Food
A9D3A573-A774-401E-B8A0-497A7B4EB8C1,112103106.png,Png,23203,"Ice cream cone, no topping, flavors other than chocolate","Ice cream cone, flavor other than chocolate, 1 large cone",Aerial,1 large cone,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:09,Food
4109C073-7D48-428E-B5CF-8CFA285C9683,112103107.png,Png,19141,"Ice cream cone, no topping, flavors other than chocolate","Ice cream cone, flavor other than chocolate, 1/2 large cone",Aerial,1/2 large cone,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:09,Food
25B58696-0B7F-42E4-9925-01DBAC8BFD64,112103108.png,Png,21653,"Ice cream cone, no topping, flavors other than chocolate","Ice cream cone, flavor other than chocolate, 1 small cone",Aerial,1 small cone,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:09,Food
52B576FA-3556-47AC-AA79-A13610CD125F,112103109.png,Png,17386,"Ice cream cone, no topping, flavors other than chocolate","Ice cream cone, flavor other than chocolate, 1/2 small cone",Aerial,1/2 small cone,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:09,Food
C3B5FEC9-8F7D-49B5-8E91-1A452DBEDE0A,081302541.png,Png,57192,"Kohlrabi, creamed","Kohlrabi, creamed, 1/4 cup",Aerial,1/4 cup,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:45,Food
E145DD6D-7558-4FC4-851E-9BF59D5CFB28,081302542.png,Png,60521,"Kohlrabi, creamed","Kohlrabi, creamed, 1/2 cup",Aerial,1/2 cup,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:45,Food
E00FC182-DA7A-4915-82A5-33FCD8B33897,081302543.png,Png,62095,"Kohlrabi, creamed","Kohlrabi, creamed, 3/4 cup",Aerial,3/4 cup,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:45,Food
E383DF2C-68A2-4954-A116-96FC8031ACE0,081302544.png,Png,66151,"Kohlrabi, creamed","Kohlrabi, creamed, 1 cup",Aerial,1 cup,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:45,Food
3A39D427-D624-4AB7-8142-C6FD9080C578,081302545.png,Png,67606,"Kohlrabi, creamed","Kohlrabi, creamed, 1-1/4 cups",Aerial,1-1/4 cups,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:45,Food
4B4497B4-876D-4E4D-9A00-BF3B3C67B4A6,081302546.png,Png,70123,"Kohlrabi, creamed","Kohlrabi, creamed, 1-1/2 cups",Aerial,1-1/2 cups,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:45,Food
F9E86580-00B4-415A-9532-70C242DF6406,081302547.png,Png,71900,"Kohlrabi, creamed","Kohlrabi, creamed, 1-3/4 cups",Aerial,1-3/4 cups,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:45,Food
01086FD3-7234-4BAB-BEE0-57B2882BB330,081302548.png,Png,73289,"Kohlrabi, creamed","Kohlrabi, creamed, 2 cups",Aerial,2 cups,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:45,Food
5927FF29-5E5A-4713-BC9E-A5E6538AA413,082002415.png,Png,19936,"Light ice cream, fudgesicle (formerly ice milk)","Fudgesicle, 1 sicle",Aerial,1 sicle,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:31,Food
ADA1213D-C6FC-464D-AA3C-E1417C16AC71,090109116.png,Png,26490,"Light ice cream, fudgesicle (formerly ice milk)","Ice cream bar (Fudgesicle), 1/4 bar",Aerial,1/4 bar,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:34,Food
8614C333-E497-4198-89CF-EC60D334A1C8,040610101.png,Png,30488,"Noodles, chow mein","Chow mein noodles, 1/4 cup",Aerial,1/4 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:40,Food
86451EBE-A4B7-4DAE-BFE6-9B9B9541BAC7,040610102.png,Png,32332,"Noodles, chow mein","Chow mein noodles, 1/2 cup",Aerial,1/2 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:40,Food
F2BC3C0B-B328-4DE6-9DBE-F5BE1159FAA6,040610103.png,Png,35444,"Noodles, chow mein","Chow mein noodles, 3/4 cup",Aerial,3/4 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:40,Food
CAA7FC04-5DE8-44BC-BAFA-0377FE4C675F,040610104.png,Png,37179,"Noodles, chow mein","Chow mein noodles, 1 cup",Aerial,1 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:40,Food
41EC6742-AB15-4A97-8634-AB56B7C40141,040610105.png,Png,39836,"Noodles, chow mein","Chow mein noodles, 1 1/2 cups",Aerial,1-1/2 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:40,Food
45456EA2-61BC-4799-92F7-AF1F4AA3D85D,040610106.png,Png,41862,"Noodles, chow mein","Chow mein noodles, 2 cups",Aerial,2 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:40,Food
7E225F1C-71D3-4684-A182-D823F5F647CE,040610107.png,Png,42502,"Noodles, chow mein","Chow mein noodles, 2 1/2 cups",Aerial,2-1/2 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:40,Food
04CBC8D2-DB05-44AE-939E-D9AC5B0F317D,040610108.png,Png,43753,"Noodles, chow mein","Chow mein noodles, 3 cups",Aerial,3 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:40,Food
975CB4F1-6C92-46FF-953D-0CB0AE8BA233,090402119.png,Png,19546,"Noodles, chow mein","Chow mein noodles, 1/4 cup",Aerial,1/4 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:35,Food
127B7585-39DC-413B-87F2-321B7BAE1B56,090402120.png,Png,22614,"Noodles, chow mein","Chow mein noodles, 1/2 cup",Aerial,1/2 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:35,Food
59617ACD-D667-4521-B07B-A47236A6BBC9,090402121.png,Png,25329,"Noodles, chow mein","Chow mein noodles, 3/4 cup",Aerial,3/4 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:35,Food
3F3DF583-FAF2-4D84-BCA1-D4777AE1F2BC,090402122.png,Png,26878,"Noodles, chow mein","Chow mein noodles, 1 cup",Aerial,1 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:35,Food
6CB86511-C527-4987-9222-7C8509D413E9,090402123.png,Png,74549,"Noodles, chow mein","Chow mein noodles, 1-1/4 cups",Aerial,1-1/4 cups,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 17:00,Food
C2415A4F-9EB1-4541-91E8-A61480130917,090402124.png,Png,34006,"Noodles, chow mein","Chow mein noodles, 1-1/2 cups",Aerial,1-1/2 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:35,Food
75DC3D7B-2793-46CB-AEE4-B859B048E018,090402125.png,Png,79599,"Noodles, chow mein","Chow mein noodles, 1-3/4 cups",Aerial,1-3/4 cups,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 17:00,Food
1B68867A-3CFC-4769-A8D4-E0A1F77E630E,090402126.png,Png,39170,"Noodles, chow mein","Chow mein noodles, 2 cups",Aerial,2 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:35,Food
19D0776B-AB71-4C68-BFCC-F18944A7E15C,040709120.png,Png,27591,"Octopus, steamed","Octopus (steamed), 2 ounces",Aerial,2 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:41,Food
D9170503-2333-410A-86CF-78A62615CE8A,040709121.png,Png,30846,"Octopus, steamed","Octopus (steamed), 4 ounces",Aerial,4 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:41,Food
3F4A0D81-55E0-4EEB-B68E-9BE564B28C9C,040709122.png,Png,33269,"Octopus, steamed","Octopus (steamed), 6 ounces",Aerial,6 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:41,Food
72C260D1-C489-40B8-90BF-F2904798364A,040709123.png,Png,36356,"Octopus, steamed","Octopus (steamed), 8 ounces",Aerial,8 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:41,Food
62F9E75B-BC94-4E8D-9F9A-AF0F98803A4B,040709124.png,Png,38847,"Octopus, steamed","Octopus (steamed), 10 ounces",Aerial,10 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:41,Food
FFE5E6B6-96CB-454E-9EFB-FFE67022948B,040709125.png,Png,41739,"Octopus, steamed","Octopus (steamed), 12 ounces",Aerial,12 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:41,Food
3AB9A319-AB7A-4651-AE2E-0D6202CEAED0,040709126.png,Png,44073,"Octopus, steamed","Octopus (steamed), 14 ounces",Aerial,14 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:41,Food
E90E7B2E-BA7F-4643-BD9C-D844CCB038C6,040709127.png,Png,45998,"Octopus, steamed","Octopus (steamed), 16 ounces",Aerial,16 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:41,Food
48C8B98D-E036-4F4B-BAA4-4F81E9FAC451,081602153.png,Png,19072,"Okra, cooked, NS as to form, NS as to fat added in cooking","Okra, cooked, 1/4 cup",Aerial,1/4 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:28,Food
BAAE8640-8B65-4208-A2C8-E54FB21754E5,081602154.png,Png,22482,"Okra, cooked, NS as to form, NS as to fat added in cooking","Okra, cooked, 1/2 cup",Aerial,1/2 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:28,Food
75051B30-5AF8-41C1-82C4-5C2DA42E161C,081602155.png,Png,25055,"Okra, cooked, NS as to form, NS as to fat added in cooking","Okra, cooked, 3/4 cup",Aerial,3/4 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:28,Food
25F7BD87-E4E9-4727-B749-FF9CC338AAA5,081602156.png,Png,26866,"Okra, cooked, NS as to form, NS as to fat added in cooking","Okra, cooked, 1 cup",Aerial,1 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:28,Food
BF1B61FF-D8F1-4704-84DC-7FFD202E0754,081602157.png,Png,29150,"Okra, cooked, NS as to form, NS as to fat added in cooking","Okra, cooked, 1-1/4 cups",Aerial,1-1/4 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:28,Food
6A6C17F0-9CB2-480F-BE55-4E6265A75CFF,081602158.png,Png,32015,"Okra, cooked, NS as to form, NS as to fat added in cooking","Okra, cooked, 1-1/2 cups",Aerial,1-1/2 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:28,Food
FF752816-56C0-45FD-A300-10A894B9C966,081602159.png,Png,33736,"Okra, cooked, NS as to form, NS as to fat added in cooking","Okra, cooked, 1-3/4 cups",Aerial,1-3/4 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:28,Food
B8C435F4-CBBB-4C65-ACAC-FC0CB0D07F65,081602160.png,Png,37140,"Okra, cooked, NS as to form, NS as to fat added in cooking","Okra, cooked, 2 cups",Aerial,2 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:28,Food
E1AB7C09-4D39-4FAA-8238-8DD310C2A321,082410101.png,Png,26005,Oyster stew,"Stew (oyster), 1/4 cup",Aerial,1/4 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:33,Food
65914156-669B-47CC-AF62-838BFC8CA9BA,082410102.png,Png,28199,Oyster stew,"Stew (oyster), 1/2 cup",Aerial,1/2 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:33,Food
500DBADC-1608-43EE-8B59-E12C81610E59,082410103.png,Png,26323,Oyster stew,"Stew (oyster), 3/4 cup",Aerial,3/4 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:33,Food
1F3EDF0B-7920-4B26-B6EF-85CE5C0B874F,082410104.png,Png,28718,Oyster stew,"Stew (oyster), 1 cup",Aerial,1 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:33,Food
99D569CB-69C0-41CB-B345-EF4434CC550C,082410105.png,Png,29398,Oyster stew,"Stew (oyster), 1-1/4 cups",Aerial,1-1/4 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:33,Food
AC506FEA-DADB-4058-ADA4-CE9617D215AB,082410106.png,Png,30555,Oyster stew,"Stew (oyster), 1-1/2 cups",Aerial,1-1/2 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:33,Food
7456FF08-0D98-4CB0-9B8F-F1FE1D53AACA,082410107.png,Png,30401,Oyster stew,"Stew (oyster), 1-3/4 cups",Aerial,1-3/4 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:33,Food
F8098E3A-EF96-4688-8BDC-99C32FF80FAA,082410108.png,Png,31431,Oyster stew,"Stew (oyster), 2 cups",Aerial,2 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:33,Food
85579900-20E3-4D81-95DC-6FE8E670B759,090402226.png,Png,63973,"Paella, NFS","Paella, 1/4 cup",Aerial,1/4 cup,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 17:01,Food
BA91D48D-47BF-4E2D-A4AC-43EC22C63648,090402227.png,Png,65551,"Paella, NFS","Paella, 1/2 cup",Aerial,1/2 cup,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 17:01,Food
13D8F6A0-1BF0-402F-AE4D-3B4F0DDB8316,090402228.png,Png,70370,"Paella, NFS","Paella, 3/4 cup",Aerial,3/4 cup,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 17:01,Food
F71C4DC0-FAB8-4D45-9C32-C6FFB9F687A8,090402229.png,Png,74983,"Paella, NFS","Paella, 1 cup",Aerial,1 cup,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 17:01,Food
6DC7E02A-7478-4189-89C1-9212BBCAE360,090402230.png,Png,78697,"Paella, NFS","Paella, 1-1/4 cups",Aerial,1-1/4 cups,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 17:01,Food
3CAC5F8E-D116-464F-AFE8-D98203178561,090402231.png,Png,85234,"Paella, NFS","Paella, 1-1/2 cups",Aerial,1-1/2 cups,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 17:01,Food
9E88A945-9391-4E8A-86AD-83968BA87ACF,090402232.png,Png,86931,"Paella, NFS","Paella, 1-3/4 cups",Aerial,1-3/4 cups,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 17:01,Food
C73CFD8D-1ED7-4767-96F2-6C9D328FBFA2,090402233.png,Png,88816,"Paella, NFS","Paella, 2 cups",Aerial,2 cups,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 17:01,Food
ADCD8986-16B2-40D0-BCB7-11572CDA5A25,081502144.png,Png,19550,"Pasta with tomato sauce and cheese, canned","Spaghetti with tomato sauce and cheese, canned, 1/4 cup",Aerial,1/4 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:26,Food
C22AFC18-D391-4FE6-B7F5-F1725E918C7F,081502145.png,Png,21920,"Pasta with tomato sauce and cheese, canned","Spaghetti with tomato sauce and cheese, canned, 1/2 cup",Aerial,1/2 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:26,Food
9F3EE456-270A-4D0F-89C7-71682A1E1970,081502146.png,Png,25609,"Pasta with tomato sauce and cheese, canned","Spaghetti with tomato sauce and cheese, canned, 3/4 cup",Aerial,3/4 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:26,Food
3E9D0771-6DB9-408E-B5CE-FA4EE9402575,081502147.png,Png,27288,"Pasta with tomato sauce and cheese, canned","Spaghetti with tomato sauce and cheese, canned, 1 cup",Aerial,1 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:26,Food
E73D1EFC-618E-43EB-9A14-31C1B73D75E9,081502148.png,Png,75336,"Pasta with tomato sauce and cheese, canned","Spaghetti with tomato sauce and cheese, canned, 1-1/4 cups",Aerial,1-1/4 cups,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:46,Food
3EA0D98E-6A16-4037-BB30-212A5104667D,081502149.png,Png,35284,"Pasta with tomato sauce and cheese, canned","Spaghetti with tomato sauce and cheese, canned, 1-1/2 cups",Aerial,1-1/2 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:26,Food
85F98C9A-76AD-4EAA-8ADC-166E421263EC,081502150.png,Png,83035,"Pasta with tomato sauce and cheese, canned","Spaghetti with tomato sauce and cheese, canned, 1-3/4 cups",Aerial,1-3/4 cups,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:46,Food
02F0F24B-5954-40AA-BCB5-ECBFCA1DCD14,081502151.png,Png,40630,"Pasta with tomato sauce and cheese, canned","Spaghetti with tomato sauce and cheese, canned, 2 cups",Aerial,2 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:26,Food
51675B41-EB9E-4231-A20A-D48E5B8A12F3,031511101.png,Png,29103,"Pie, lemon meringue","Lemon meringue pie, rectangle, large, 1 piece",Aerial,1 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:36,Food
69D480D0-FFC7-4731-B7C3-57B1A1188DF5,031511102.png,Png,28326,"Pie, lemon meringue","Lemon meringue pie, rectangle, medium, 1 piece",Aerial,1 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:36,Food
7D79DB9E-69F9-42C4-8389-C5BF81808CB6,031511103.png,Png,27948,"Pie, lemon meringue","Lemon meringue pie, rectangle, medium, 3/4 piece",Aerial,3/4 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:36,Food
D7648784-3364-4C57-A395-975935E72B14,031511104.png,Png,26923,"Pie, lemon meringue","Lemon meringue pie, rectangle, medium, 1/2 piece",Aerial,1/2 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:36,Food
2B9A908E-69EE-41A6-9378-079CEFA5C483,031511105.png,Png,25866,"Pie, lemon meringue","Lemon meringue pie, rectangle, medium, 1/4 piece",Aerial,1/4 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:36,Food
3969F45C-2949-4536-9C6B-DC52A21031F1,031511106.png,Png,27101,"Pie, lemon meringue","Lemon meringue pie, rectangle, small, 1 piece",Aerial,1 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:36,Food
DE61A41A-E0CF-4EED-97EA-98DCEA89BCDF,052008101.png,Png,29236,"Pie, lemon meringue","Lemon meringue pie, Wedge, Small, 1 piece",Aerial,1 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:53,Food
C593398E-6528-4C33-A4FB-72CF9AB080CF,052008102.png,Png,30509,"Pie, lemon meringue","Lemon meringue pie, Wedge, Medium, 1 piece",Aerial,1 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:53,Food
E01E9B12-1E4E-4968-AB2A-2E38552BA577,052008103.png,Png,29597,"Pie, lemon meringue","Lemon meringue pie, Wedge, Medium, 3/4 piece",Aerial,3/4 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:53,Food
BF78EAC5-4BCF-4AB2-9185-928F6C061929,052008104.png,Png,28666,"Pie, lemon meringue","Lemon meringue pie, Wedge, Medium, 1/2 piece",Aerial,1/2 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:53,Food
